John Adams (D),urn:fec:transaction,N00032073
"NATHOO, SALIM A",urn:nimsp:transaction,17531
Patricia Hardiman Long (R),urn:fec:transaction,N00000283
"WALLEY, PAGE",urn:nimsp:transaction,20408
"BOONE, JEFF",urn:nimsp:transaction,52094
"DIAMOND, RUSS",urn:nimsp:transaction,105005
"POINTS, DAVID S",urn:nimsp:transaction,66877
"REBOLETTI, DENNIS M",urn:nimsp:transaction,4978
Claude Lloyd Oliver (R),urn:fec:transaction,N00007978
James K Hurt (D),urn:fec:transaction,N00028271
"DOYLE, BRUFORD L (BRUCE)",urn:nimsp:transaction,30795
"TINCHER, VERN",urn:nimsp:transaction,2582
"HOUSEHOLDER, LARRY",urn:nimsp:transaction,15174
"WINTERS, BILL",urn:nimsp:transaction,20820
"MCCOLLISTER, JOHN S",urn:nimsp:transaction,84372
"WEBER, TONY",urn:nimsp:transaction,138869
David J Martz (R),urn:fec:transaction,N00007344
"DAVIS KOHL, SHERYL L",urn:nimsp:transaction,60501
Donald Silberger (L),urn:fec:transaction,N00027233
"MULLETT, ROBERT (BOB)",urn:nimsp:transaction,130128
Daniel Baxter Huffman II (R),urn:fec:transaction,N00031759
"CURRIE, BECKY",urn:nimsp:transaction,9022
"PEYTON II, ALVIN C",urn:nimsp:transaction,75820
"SORENSEN, SHEILA",urn:nimsp:transaction,19456
"BENNETT, DOUG",urn:nimsp:transaction,5566
"DAILEY, MICHAEL DEAN",urn:nimsp:transaction,54396
"TOOMY, JOSEPH F",urn:nimsp:transaction,839
"WARDMAN, JIM",urn:nimsp:transaction,138838
"CHAMBERS, HOWARD",urn:nimsp:transaction,35306
"RICKERT, MARILOU",urn:nimsp:transaction,125465
Maria Turner (D),urn:fec:transaction,N00001833
"BRODSHAUG, JACKIE",urn:nimsp:transaction,83164
"BOLDING, MARK",urn:nimsp:transaction,56459
"STARR, MIKE",urn:nimsp:transaction,70351
"GRANT, ULYSSES S",urn:nimsp:transaction,34637
"DAVIS, RONNIE",urn:nimsp:transaction,13193
"FOUST, JOHN",urn:nimsp:transaction,120658
"HARVELL, DAN",urn:nimsp:transaction,110519
"MCGARY, DAN",urn:nimsp:transaction,54229
"LOUK, BRIAN",urn:nimsp:transaction,130060
"NOBLE, DEBORAH BETH",urn:nimsp:transaction,32181
Robert (Bob) Nelson Hering Jr (R),urn:fec:transaction,N00009616
"MOORE, MARTIN B",urn:nimsp:transaction,137247
"PERSHALL, JOHN",urn:nimsp:transaction,103522
"BOWIE, JEFF",urn:nimsp:transaction,133787
Ronald D Houseman (R),urn:fec:transaction,N00005190
Sharron E Angle (R),urn:fec:transaction,N00027581
"DALTON, WALTER H",urn:nimsp:transaction,13103
"JUDY, JANICE ANN",urn:nimsp:transaction,24277
Sam H Zakhem (R),urn:fec:transaction,N00006146
"LASKY, BETTE R",urn:nimsp:transaction,3695
"LADIPO, EDITH",urn:nimsp:transaction,38163
"BROWN, TERRY L",urn:nimsp:transaction,8309
"WILDER, DEBORAH",urn:nimsp:transaction,27967
"WATCHMAN, DERRICK B",urn:nimsp:transaction,25866
"JAMES, SHARPE",urn:nimsp:transaction,3742
"ARCHULETA, ISAAC R",urn:nimsp:transaction,132876
"SHUBERT, CLAUDE",urn:nimsp:transaction,44663
"HANSMAN, WILLIAM J",urn:nimsp:transaction,105494
"SANSOM, RAY",urn:nimsp:transaction,7542
"SCOTT, DAVID",urn:nimsp:transaction,19034
Wayne Wagner (D),urn:fec:transaction,N00009169
"WEBSTER, DON",urn:nimsp:transaction,38693
"REDDING, WILLIAM K",urn:nimsp:transaction,137911
"FARNEN, TED",urn:nimsp:transaction,13766
"MCCARTY, LESLEE",urn:nimsp:transaction,130085
"MORRIS, JAY I",urn:nimsp:transaction,78111
"JAMES, ELBRIDGE",urn:nimsp:transaction,60698
John Richard Chema (D),urn:fec:transaction,N00028860
"BALA, JAY",urn:nimsp:transaction,133117
"TAYLOR, KATHRYN",urn:nimsp:transaction,85780
"ERICKSEN, DOUG",urn:nimsp:transaction,4084
"COLE, BOB",urn:nimsp:transaction,42516
Laura Davis-Aaron (D),urn:fec:transaction,N00027785
"MURPHY, BOB",urn:nimsp:transaction,42799
"SCHAPER, DALE D",urn:nimsp:transaction,73184
Linda J Kushner (D),urn:fec:transaction,N00000353
"SPINOLA, JAMES (COMMITTEE 1)",urn:nimsp:transaction,106099
"COLLINS, BARBARA J AUGER",urn:nimsp:transaction,134445
"SEAMANS, STELLA MAE",urn:nimsp:transaction,138183
"SCHNEEBERGER, ROSEMARY A (RORY)",urn:nimsp:transaction,138165
Douglas S Wright (R),urn:fec:transaction,N00005246
"KRIVITZKY, KATHRYN E",urn:nimsp:transaction,136488
"SUMSION, KENNETH W",urn:nimsp:transaction,8614
"KUESTER, TOM",urn:nimsp:transaction,128046
"DAY, RUSSELL C",urn:nimsp:transaction,8895
"DRISCOLL, JOSEPH D",urn:nimsp:transaction,13485
"AZZINARO, SAMUEL A",urn:nimsp:transaction,9945
"SVEJDA, STEVE",urn:nimsp:transaction,42970
"LEE, TIMOTHY",urn:nimsp:transaction,114139
"DODGE, RICHARD A",urn:nimsp:transaction,5027
"PRICE, DARIN",urn:nimsp:transaction,28011
"SHAPARD JR, BILL",urn:nimsp:transaction,101809
Margaret O'connor (R),urn:fec:transaction,N00010735
"GARCIA, ALBERTO",urn:nimsp:transaction,14137
"HAYWOOD, ESTHER",urn:nimsp:transaction,5742
Michael J. Fitzpatrick (R),urn:fec:transaction,N00032429
"KOVOLENKO, SAM",urn:nimsp:transaction,105629
"KRUPINSKI, EILEEN",urn:nimsp:transaction,16020
"HINES, WALKER",urn:nimsp:transaction,9207
Bob Kerrey (D),urn:fec:transaction,N00005303
John A Thomas (R),urn:fec:transaction,N00009040
"NOWAK, GARY",urn:nimsp:transaction,47313
"KLEMP JR, LOUIS A",urn:nimsp:transaction,52009
"SCHOOS, GEOFFREY A",urn:nimsp:transaction,108708
"NEWCOMB, BRUCE",urn:nimsp:transaction,17577
"NEAL, EDDIE",urn:nimsp:transaction,114225
"MARTIN, DARRELL",urn:nimsp:transaction,101629
"WILLIAMS, AMOS",urn:nimsp:transaction,67425
"CLEAVELAND, BILL H",urn:nimsp:transaction,120578
"HOWARD, JEFF",urn:nimsp:transaction,85268
"ANDERSON, JOHN I",urn:nimsp:transaction,112437
"WILLNER, STEVE",urn:nimsp:transaction,30623
"LANGSTON, RONALD",urn:nimsp:transaction,42718
"BRYAN, MARY ANN",urn:nimsp:transaction,115676
"SANDOVAL, ANTONIO E",urn:nimsp:transaction,92532
"BRAY, JACK B",urn:nimsp:transaction,102921
"WAYNE, JIM",urn:nimsp:transaction,611
"BROWNING, NICKEY",urn:nimsp:transaction,2246
"HELM, THOMAS RITTER",urn:nimsp:transaction,139845
"GARCIA, MICHAEL",urn:nimsp:transaction,4503
"CLIFFORD, JAMES C",urn:nimsp:transaction,35208
"ROSS, TERRANCE",urn:nimsp:transaction,38475
"WENGER, NOAH",urn:nimsp:transaction,1093
"SYLVESTER, BRIAN",urn:nimsp:transaction,67229
"LOGAN, JULIE A",urn:nimsp:transaction,63090
"WILLIAMS, ANTHONY H",urn:nimsp:transaction,2445
"BEZDICHEK, THOMAS R",urn:nimsp:transaction,112458
"CASTLE, WILLIAM M",urn:nimsp:transaction,60445
"KELLY, SARA (SALLY)",urn:nimsp:transaction,8442
Andrew Hopwood (R),urn:fec:transaction,N00010313
"CRAWFORD, RAY C",urn:nimsp:transaction,56525
"HARRIS, TERRELL",urn:nimsp:transaction,5174
John Hayes Dent Jr (R),urn:fec:transaction,N00003306
"BUCKNER, THOMAS R",urn:nimsp:transaction,92087
"MORTENSON, JESSE",urn:nimsp:transaction,70080
"MUELLER, LAURA",urn:nimsp:transaction,70088
"HALE, DERRICK",urn:nimsp:transaction,14629
"DIXON, IRMA MUSE",urn:nimsp:transaction,134865
Tracy Potter (D),urn:fec:transaction,N00032044
"KEENE, RICHARD (BRIAN)",urn:nimsp:transaction,94298
"MADDEN, BILLIE JANE",urn:nimsp:transaction,25611
"WHITE, ROBERT W",urn:nimsp:transaction,20678
"LUCERO, FRANK",urn:nimsp:transaction,16480
"KATZ, MELINDA",urn:nimsp:transaction,136319
"CLARK, KATHERINE M",urn:nimsp:transaction,134375
"WALLIN, KENNETH",urn:nimsp:transaction,92632
James P Gray (L),urn:fec:transaction,N00026489
"EVERETT, H DOUG",urn:nimsp:transaction,13732
"WELLMAN JR, DALTON",urn:nimsp:transaction,94656
"HENNEBERG, RONALD",urn:nimsp:transaction,52479
"GOEHRING, DOUG",urn:nimsp:transaction,14342
"CRAIG, BOB",urn:nimsp:transaction,12984
"MOORE, FRANK",urn:nimsp:transaction,137243
"THOMPSON, ROBERT",urn:nimsp:transaction,4261
Aaron J Hill (R),urn:fec:transaction,N00013122
"SYMONS JR, PETER (PJ)",urn:nimsp:transaction,106139
"CORWIN II, G LESTER",urn:nimsp:transaction,134536
"HARMON, RAY",urn:nimsp:transaction,75593
"FUNT, BARRY",urn:nimsp:transaction,90263
"MITCHELL, ROBERT (BOB)",urn:nimsp:transaction,25605
"VEKICH, MIKE",urn:nimsp:transaction,70455
John A Fritchey (D),urn:fec:transaction,N00030656
"HENNIES, THOMAS",urn:nimsp:transaction,4006
"WHIPPLE, GARY L",urn:nimsp:transaction,119296
"KRISTENSEN, JOHN G",urn:nimsp:transaction,122314
"MORENO-DUCHENY, DENISE",urn:nimsp:transaction,27474
"BUNNEWITH, GEORGE E",urn:nimsp:transaction,12215
"NULL, DENNIS L",urn:nimsp:transaction,54761
Spark M Matsunaga (D),urn:fec:transaction,N00001890
Ruben Zamora (D),urn:fec:transaction,N00027016
"ADAMS, LYN CURTIS",urn:nimsp:transaction,10182
"STOOPS, MARK",urn:nimsp:transaction,50073
"JOHNSON, WILLIAM E",urn:nimsp:transaction,136233
"STUPAK, BART",urn:nimsp:transaction,67208
"VAN DER GRAF, WIM",urn:nimsp:transaction,128366
Ann C Weinzierl (D),urn:fec:transaction,N00007884
"WITTE, LINDA L",urn:nimsp:transaction,22201
"BENNETT, LARRY",urn:nimsp:transaction,113779
"DUNLAP, ALEX",urn:nimsp:transaction,24411
"TRIMBLE, JAMES",urn:nimsp:transaction,20116
"JOINER, BASIL L",urn:nimsp:transaction,24314
"GOLOMBEK JR, JOSEPH",urn:nimsp:transaction,135480
David Bell (D),urn:fec:transaction,N00002633
Margaret P Gilleo (D),urn:fec:transaction,N00005049
Suzanne Veronica Jones (R),urn:fec:transaction,N00029935
"SCHNEIDER, VICKI",urn:nimsp:transaction,5729
"WARWICK, WILLIAM",urn:nimsp:transaction,114427
"KELL, DAVID L",urn:nimsp:transaction,105595
"SOUSA, MARK J",urn:nimsp:transaction,63424
"PASENEAUX, CAROLYN",urn:nimsp:transaction,17940
"SOLES JR, R C",urn:nimsp:transaction,1367
Lawrence Tufts Johnson (D),urn:fec:transaction,N00029843
Jonathan C Wright (R),urn:fec:transaction,N00026490
"LEH, DENNIS E",urn:nimsp:transaction,2382
"JOHNSON, AXEL",urn:nimsp:transaction,30269
Lynn Osborn Simons (D),urn:fec:transaction,N00012455
"SIEBELS, TODD",urn:nimsp:transaction,81234
"WILLIAMS, ALAN D",urn:nimsp:transaction,85172
Inez Tenenbaum (D),urn:fec:transaction,N00026327
"HENRY, DWIGHT",urn:nimsp:transaction,114045
"KOCH, JO A",urn:nimsp:transaction,131941
"BELL, DONNIE",urn:nimsp:transaction,9020
Bradley Thomason Roark (R),urn:fec:transaction,N00005426
"WADDOUPS, MICHAEL",urn:nimsp:transaction,297
"LOPEZ, CAROL ROBERTSON",urn:nimsp:transaction,92334
"GEIER, FRANK J",urn:nimsp:transaction,10113
"JOHNSON, CAROLINA S",urn:nimsp:transaction,136189
James Edward Taylor II (R),urn:fec:transaction,N00031628
"BELL III, ROBERT B",urn:nimsp:transaction,7163
"ANDAL, DEAN",urn:nimsp:transaction,27162
Mike Vontz (R),urn:fec:transaction,N00032040
"FALZARANO, DOMENIC",urn:nimsp:transaction,122147
"GREEN, MARK",urn:nimsp:transaction,127924
"HOFFMAN, CHARLES R",urn:nimsp:transaction,2719
"BOURGEOIS, JEREMY R",urn:nimsp:transaction,86522
Richard Paul Weiland (D),urn:fec:transaction,N00004578
"HEARD, LEWANNA",urn:nimsp:transaction,38047
"CARLAMERE, DAVID",urn:nimsp:transaction,12423
"JOHNSTON, DOUGLAS",urn:nimsp:transaction,15544
"KOEHN, JIM",urn:nimsp:transaction,66434
"EAGLE, MARK",urn:nimsp:transaction,65913
"MCDOWELL, EWING",urn:nimsp:transaction,60822
Ella Olivia Butler Scarborough (D),urn:fec:transaction,N00002338
"MORRIS, BILL",urn:nimsp:transaction,35354
"ALLEN, DAVID",urn:nimsp:transaction,37587
Geoffrey F Walsh (R),urn:fec:transaction,N00005648
"MONAGHAN, JIM",urn:nimsp:transaction,110708
"FULCE, JIMMY",urn:nimsp:transaction,75555
"THOMPSON, JIM",urn:nimsp:transaction,6691
"MASRY, FERIAL",urn:nimsp:transaction,16737
"SMITH, ELIZABET",urn:nimsp:transaction,77690
John E Peterson (R),urn:fec:transaction,N00001422
"BEYERLIN, STEVE",urn:nimsp:transaction,103709
Unita Blackwell (D),urn:fec:transaction,N00009447
"MAGISTRI, PETER R",urn:nimsp:transaction,32549
"GREENWOOD, JAMES H",urn:nimsp:transaction,135572
James Adren Nance (D),urn:fec:transaction,N00010894
James Arthur Strohm (L),urn:fec:transaction,N00027943
"THOMAS, BRIAN",urn:nimsp:transaction,19944
James Edward Hyland (R),urn:fec:transaction,N00002063
"MYERS, BOB",urn:nimsp:transaction,130133
"FUNK, SCOTT",urn:nimsp:transaction,129913
"HOOPER, ROY B BUTCH",urn:nimsp:transaction,101526
Charles R Gerow (R),urn:fec:transaction,N00001439
Greta Browne (3),urn:fec:transaction,N00027382
"JUBINVILLE, ROBERT L",urn:nimsp:transaction,136278
"GRESH, STEVE F",urn:nimsp:transaction,30743
"MAYER, LOIS R",urn:nimsp:transaction,47216
Jeffrey S Tollett (D),urn:fec:transaction,N00005540
"WRIGHT, DELTON",urn:nimsp:transaction,24512
"HOVIS, ROBIN C",urn:nimsp:transaction,15182
"MCCARTHY, JIM",urn:nimsp:transaction,25626
Larry Schneider (D),urn:fec:transaction,N00000857
Bev Kilmer (R),urn:fec:transaction,N00026158
"WOLD, VICTORIA",urn:nimsp:transaction,25835
Carroll A Campbell Jr (R),urn:fec:transaction,N00002462
"MOORE, MARK",urn:nimsp:transaction,24541
"MILLNER, JOHN J",urn:nimsp:transaction,8977
Murrel D Kirby (R),urn:fec:transaction,N00003318
"MURGATROYD, RICHARD L",urn:nimsp:transaction,17455
"PROUGH, JON",urn:nimsp:transaction,101738
"MATZIE, ROBERT F",urn:nimsp:transaction,9330
"HEFNER, TONY",urn:nimsp:transaction,66186
"GODT II, EARL W",urn:nimsp:transaction,46970
"EISNER, MARY A",urn:nimsp:transaction,13621
Fred Ramey (R),urn:fec:transaction,N00030970
"HARTSELL JR, FLETCHER L",urn:nimsp:transaction,1361
"LARSON, VERNON L",urn:nimsp:transaction,16143
"SOUCY, TIMOTHY",urn:nimsp:transaction,9987
"ELLIOTT, JASON",urn:nimsp:transaction,110431
Danielle E Moore (R),urn:fec:transaction,N00030024
"EAGAN, PATRICK H",urn:nimsp:transaction,13555
"BURCHELL, PETER H",urn:nimsp:transaction,134021
Joyce Jansa Corcoran (D),urn:fec:transaction,N00025680
Kenneth Paul Burt Jr (R),urn:fec:transaction,N00003529
"DAVIS, GARY",urn:nimsp:transaction,101382
"BARTLETT, JIMMY",urn:nimsp:transaction,37631
"HAAS, BILL",urn:nimsp:transaction,135626
"BELL, DON",urn:nimsp:transaction,54298
"CAREY, JOSEPH E",urn:nimsp:transaction,60440
Anna Eshoo (D),urn:fec:transaction,N00007335
"LEONARD, RYAN",urn:nimsp:transaction,16269
"SIMMONS, LUIZ",urn:nimsp:transaction,5310
"LABRADOR, RAUL R",urn:nimsp:transaction,7903
Kevin Carney (R),urn:fec:transaction,N00029907
"CORODEMUS, STEVE",urn:nimsp:transaction,626
"ST GERMAIN, TONIA P",urn:nimsp:transaction,103202
"HARDY, CHARLES C",urn:nimsp:transaction,118654
"DAPREMONT, SHEILA",urn:nimsp:transaction,65803
David Elliot Robin (D),urn:fec:transaction,N00027865
"KRAWCZYK JR, JOSEPH L",urn:nimsp:transaction,7220
"ALLEN, PETER H",urn:nimsp:transaction,6336
"CLAUSSEN, ROBERT",urn:nimsp:transaction,103680
"ROBERTS, JAMES D R",urn:nimsp:transaction,114300
"LYTLE, MILTON",urn:nimsp:transaction,52499
Anthony W Hall Jr (D),urn:fec:transaction,N00005798
"BUCK, FRANK",urn:nimsp:transaction,3903
"LAMPRECHT, JANE BINGHAM",urn:nimsp:transaction,44436
"CONSTANTINE, LEE",urn:nimsp:transaction,3867
Alan R Bateman (R),urn:fec:transaction,N00030051
"HAWKINS, PHIL",urn:nimsp:transaction,27588
"OSIER, AMY",urn:nimsp:transaction,38346
"CONDON, GREG",urn:nimsp:transaction,127822
"VASKE, KEN",urn:nimsp:transaction,43011
"UMBERG, TOM",urn:nimsp:transaction,4434
"WRIGHT, SETH ROBERT",urn:nimsp:transaction,119341
"SEPLING, JEAN",urn:nimsp:transaction,106044
"WALLACE, LEW",urn:nimsp:transaction,3033
"HARRIS, ANDREW P",urn:nimsp:transaction,3482
"AGLER, JAMES B",urn:nimsp:transaction,98416
"SKRAMSTAD, DENNIS",urn:nimsp:transaction,77400
"SCOTT, MARION",urn:nimsp:transaction,132101
"BATES, ANN GABBERT",urn:nimsp:transaction,113771
"VOGEL, CARL",urn:nimsp:transaction,20336
"BARCIA, JAMES",urn:nimsp:transaction,4137
Ned Pillersdorf (D),urn:fec:transaction,N00010643
"ADAMS, EARL",urn:nimsp:transaction,132453
Frank J Stalzer (R),urn:fec:transaction,N00030192
"GILMORE, BRENDA",urn:nimsp:transaction,8454
"MEYER, DAN",urn:nimsp:transaction,94412
"JERKE, BILL",urn:nimsp:transaction,15447
"MURRAY, RICHARD K",urn:nimsp:transaction,92419
Gregory R Cochran (R),urn:fec:transaction,N00003120
"SMITH, JOE LEE",urn:nimsp:transaction,35780
"MINGLE, J",urn:nimsp:transaction,132003
"EGE, CYNTHIA L",urn:nimsp:transaction,90515
"ROBB, RICHARD",urn:nimsp:transaction,130222
"FELLER, TIMOTHY",urn:nimsp:transaction,135148
"BLETH, NANCY",urn:nimsp:transaction,42460
"HARRIS, MARILYN",urn:nimsp:transaction,41220
"AYALA, MAURICE E",urn:nimsp:transaction,28438
"PEPPERDINE, DAVID C",urn:nimsp:transaction,116363
Brian Murphy Hughes (D),urn:fec:transaction,N00000867
"LOVELY, JOAN B",urn:nimsp:transaction,136722
"LEHMAN, JOHN",urn:nimsp:transaction,2984
"TOMASSI, LOUIE",urn:nimsp:transaction,20059
"HARPER, BRIGITTE",urn:nimsp:transaction,101217
"VARGAS-BRIMHALL, A ROCIO",urn:nimsp:transaction,92625
"DERSHIMER, DAVE DERSH",urn:nimsp:transaction,36092
William Alton Parish (D),urn:fec:transaction,N00005770
"HERRERA, MARY",urn:nimsp:transaction,14973
"DELGADO, WILLIAM",urn:nimsp:transaction,13267
"DEMINGS, ANTHONY F",urn:nimsp:transaction,134792
"FISCHER, GENE",urn:nimsp:transaction,113973
"TULLY, JOHN P",urn:nimsp:transaction,138681
Charlie Kelly (D),urn:fec:transaction,N00001361
"KRAUS, WILL",urn:nimsp:transaction,5698
"CRIFSI, MIKE",urn:nimsp:transaction,37820
Juan Tudela Lizama (I),urn:fec:transaction,N00030346
"NIELSEN, ALTON R",urn:nimsp:transaction,66753
"PETERSEN, ED",urn:nimsp:transaction,101725
"SHEA, PAULA GAIL WOLGAST",urn:nimsp:transaction,35864
"CLOVIS, WM TED",urn:nimsp:transaction,129792
"WELCH, DON",urn:nimsp:transaction,85898
"GLASS, BARON D",urn:nimsp:transaction,56615
"LOWRIE, CHRIS",urn:nimsp:transaction,120783
"SIUFANUA, FELENI",urn:nimsp:transaction,119152
Peter Lindemulder (R),urn:fec:transaction,N00031901
"BELL, LARRY M",urn:nimsp:transaction,5977
"LUND, PHIL",urn:nimsp:transaction,66564
"SIMS, ROBERT",urn:nimsp:transaction,122618
"BARBER, GEORGE F",urn:nimsp:transaction,42440
"HOY, TIM",urn:nimsp:transaction,15213
"HARKINS, CLYDE J",urn:nimsp:transaction,14745
"WOODS, JOSHUA BENJAMIN",urn:nimsp:transaction,101942
"HANNAHAN, ELVA",urn:nimsp:transaction,131866
Eric James Borregard (3),urn:fec:transaction,N00025373
"CAIN, TONY",urn:nimsp:transaction,56492
"WELCH, DANIEL PATRICK",urn:nimsp:transaction,47629
BEGAY,urn:nimsp:transaction,25536
"BROWN, JERRY L",urn:nimsp:transaction,54331
Christopher Shays (R),urn:fec:transaction,N00000652
"SANTIAGO, ALEXANDER",urn:nimsp:transaction,41455
"MARTINEZ, DOMINGO P",urn:nimsp:transaction,16709
"BOLAR, JONATHAN C",urn:nimsp:transaction,56458
"CHRISTOPHER, KATE",urn:nimsp:transaction,69473
"HAMILTON, BILL",urn:nimsp:transaction,7389
Patrick J Feheley (D),urn:fec:transaction,N00025753
"HOLLYWOOD, JOHN H",urn:nimsp:transaction,60673
Gary Louis Conkling (D),urn:fec:transaction,N00007682
"PIERRE-TRET, JERRY",urn:nimsp:transaction,66863
"LEE, SANFORD",urn:nimsp:transaction,139684
"LANG, LOU",urn:nimsp:transaction,1545
"LAMBERT, FRANK",urn:nimsp:transaction,65380
"LEWIS, MICHAEL A",urn:nimsp:transaction,16314
Jesus Romo (D),urn:fec:transaction,N00025053
"EHLERS, VERNON J",urn:nimsp:transaction,13614
"MATHEWS, DAN",urn:nimsp:transaction,47207
"GLAAB, DAVID A",urn:nimsp:transaction,66066
"THOMSEN, TODD (COMMITTEE 1)",urn:nimsp:transaction,8694
"HORN, FRED",urn:nimsp:transaction,15147
"OBRIEN, CONNIE",urn:nimsp:transaction,5121
Jack Nelson-Pallmeyer (D),urn:fec:transaction,N00028085
"SWAILS, MARSHA",urn:nimsp:transaction,8846
"BURKE, MATTHEW",urn:nimsp:transaction,105182
"CURTSINGER, TONY",urn:nimsp:transaction,54394
"FINLEY, DONNA W",urn:nimsp:transaction,7933
"FEINSTEIN, MARC",urn:nimsp:transaction,8206
Benjamin Owen Morris (R),urn:fec:transaction,N00029517
"ORR, GARY",urn:nimsp:transaction,66801
"ROYAL, F FULLER",urn:nimsp:transaction,94521
"MCCORMIC, KEITH C",urn:nimsp:transaction,136970
"HERBSTER, DAN",urn:nimsp:transaction,49689
"DALLUM, JOHN H",urn:nimsp:transaction,6743
"JOHNSON, CORRINE",urn:nimsp:transaction,15475
"SCHLANGER, JIM",urn:nimsp:transaction,106023
Tom Wright (R),urn:fec:transaction,N00025000
"TOMLINSON, DAVID W",urn:nimsp:transaction,47576
"TARR, BRUCE",urn:nimsp:transaction,901
H M (Mickey) Michaux Jr (D),urn:fec:transaction,N00002291
"OBRIEN, JULIE A",urn:nimsp:transaction,17690
John Hancock Abbott (D),urn:fec:transaction,N00007474
"BORTHWICK, SCOTT R",urn:nimsp:transaction,84983
Janice Lee Allen (I),urn:fec:transaction,N00030516
"MILLER, HINDA",urn:nimsp:transaction,7196
"RAMOS, JOHN L",urn:nimsp:transaction,25968
"COOK, VINCE",urn:nimsp:transaction,134497
"DRISCOLL, TIMOTHY E",urn:nimsp:transaction,5379
"MCLIN, JAMES M",urn:nimsp:transaction,85762
"JARVIS, KEN",urn:nimsp:transaction,15403
"HONGO, PAUL J",urn:nimsp:transaction,32450
"ZEEK, DONALD A",urn:nimsp:transaction,124371
Chuck Smith (R),urn:fec:transaction,N00030692
"CARLYLE, REUVEN",urn:nimsp:transaction,9892
"MASCARO, STEVEN R",urn:nimsp:transaction,7092
"CARGILL, LANCE",urn:nimsp:transaction,7678
Charles A Platten Jr (D),urn:fec:transaction,N00000152
"HILBERT, EDWARD A",urn:nimsp:transaction,8210
"TROUT, JAMES",urn:nimsp:transaction,138675
"PALMER, BARRY",urn:nimsp:transaction,17877
"VARN, FRED",urn:nimsp:transaction,35398
"PETTIT, TAMARA",urn:nimsp:transaction,18098
"WATSON, LEROY",urn:nimsp:transaction,127707
"WOOD, JAMES H",urn:nimsp:transaction,116723
"GIFFORD JR, NORMAN",urn:nimsp:transaction,14266
Ronald Gale Halstead (R),urn:fec:transaction,N00005184
"VINSON, ALEX",urn:nimsp:transaction,67330
"HARNDEN, MARK",urn:nimsp:transaction,66159
Chuck Wojslaw (R),urn:fec:transaction,N00007492
"MOFFITT, DONALD L",urn:nimsp:transaction,1554
"CONGDON, BOB",urn:nimsp:transaction,32468
"HELTON, LYNDON",urn:nimsp:transaction,80716
"MARSH, GENE E",urn:nimsp:transaction,52278
"BENFIELD, STEPHANIE STUCKEY",urn:nimsp:transaction,19709
"DAVIDSON, FRANK",urn:nimsp:transaction,25989
"MARLOWE, JEAN",urn:nimsp:transaction,80923
David J Zwibel (R),urn:fec:transaction,N00001235
"KETTERER, SUSANNE P",urn:nimsp:transaction,62402
"HUNT, DAVID M (DAVE)",urn:nimsp:transaction,120729
"MONTGOMERY, ROY",urn:nimsp:transaction,128144
"DINKINS, RICHARD H",urn:nimsp:transaction,113681
"LYLES, RICHARD",urn:nimsp:transaction,94371
"STORY, LYNN",urn:nimsp:transaction,24310
"BEVIS, BILL",urn:nimsp:transaction,24236
"REYNOLDS, DICK",urn:nimsp:transaction,116421
James M Inhofe (R),urn:fec:transaction,N00005582
"ISAACSON, J LYNN",urn:nimsp:transaction,44362
Rolando L Rios (D),urn:fec:transaction,N00005953
"DUNN, RON",urn:nimsp:transaction,118535
"PALMER, GREGG",urn:nimsp:transaction,28051
